season,gmDate,teamAbbr,gameId,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamOrtg,teamDrtg,teamEDiff,teamAST/TO,teamSTL/TO
2013,2013-04-14,NY,80,100.0375,19.1375,12.0875,8.2375,3.625,20.225,81.475,36.5375,0.4498,52.6125,25.6875,0.492,28.8625,10.85,0.3733,21.25,16.1125,0.7543,10.8875,29.7375,40.625,49.4634,52.4541,0.5526,0.5168,25.5017,74.9133,11.7693,9.135,4.0213,111.2407,106.1746,5.0661,1.7394,73.8186
2013,2013-04-15,NY,81,99.9753,19.2346,12.0494,8.1975,3.5926,20.1605,81.4444,36.5062,0.4496,52.4815,25.6173,0.4918,28.963,10.8889,0.3734,21.1481,16.0741,0.7573,10.7901,29.642,40.4321,49.3505,52.7869,0.5527,0.5168,25.2898,75.0331,11.7426,9.0929,3.9857,111.2102,106.3621,4.8481,1.755,73.5931
2013,2013-04-17,NY,82,99.9512,19.2561,12.0488,8.1951,3.5854,20.1098,81.561,36.5366,0.4493,52.6585,25.6707,0.4912,28.9024,10.8659,0.3734,21.0854,16.0122,0.7565,10.8537,29.6951,40.5488,49.3407,52.7998,0.5521,0.5163,25.3427,74.9642,11.7324,9.0873,3.9766,111.1435,106.2756,4.8679,1.7549,73.5087
2013,2012-11-02,MIN,1,92.0,17.0,11.0,4.0,10.0,17.0,87.0,32.0,0.3678,70.0,30.0,0.4286,17.0,2.0,0.1176,36.0,26.0,0.7222,17.0,36.0,53.0,55.2083,53.125,0.4473,0.3793,34.6939,76.5957,9.6627,4.3217,10.8042,99.3986,86.4336,12.965,1.5455,36.3636
2013,2012-11-04,MIN,2,89.0,17.5,17.5,6.0,9.0,17.0,75.5,30.5,0.4104,59.0,26.5,0.4539,16.5,4.0,0.2463,33.5,24.0,0.7159,12.5,32.0,44.5,51.6042,57.597,0.5005,0.4396,30.2502,70.1161,16.6378,6.6281,9.8694,97.7221,101.8493,-4.1272,1.1478,34.8484
2013,2012-11-05,MIN,3,95.0,21.6667,15.3333,7.0,8.3333,17.3333,79.6667,35.0,0.4403,62.0,30.0,0.484,17.6667,5.0,0.2809,27.3333,20.0,0.744,13.6667,31.0,44.6667,54.673,61.1253,0.5222,0.473,34.5812,72.8702,14.5641,7.9264,9.3078,106.8508,105.3151,1.5357,1.6743,50.505
2013,2012-11-07,MIN,4,93.75,21.75,16.5,8.0,8.5,17.5,78.75,34.75,0.4421,60.5,29.25,0.4835,18.25,5.5,0.2982,26.0,18.75,0.7284,13.5,31.5,45.0,54.2232,62.0204,0.5229,0.4781,33.674,72.986,15.6543,8.9331,9.4258,104.5877,99.361,5.2268,1.5307,51.6288
2013,2012-11-09,MIN,5,94.2,22.0,16.4,7.8,7.8,17.2,77.0,34.8,0.4537,60.6,30.0,0.495,16.4,4.8,0.283,26.4,19.8,0.7542,11.8,31.0,42.8,52.956,62.7592,0.535,0.4854,30.165,72.8888,15.7781,8.6924,8.6448,104.8705,100.2474,4.6231,1.5121,50.053
2013,2012-11-10,MIN,6,91.8333,22.1667,15.5,7.6667,7.0,17.6667,78.3333,34.5,0.4427,62.5,30.0,0.482,15.8333,4.5,0.2743,24.5,18.3333,0.7507,12.0,30.3333,42.3333,51.7928,63.9155,0.5186,0.4721,29.8476,71.7163,14.9353,8.6173,7.7927,103.0906,100.6116,2.4789,1.6085,52.3169
2013,2012-11-12,MIN,7,91.5714,21.8571,15.8571,7.7143,7.0,18.2857,76.4286,33.8571,0.4454,60.7143,29.4286,0.4874,15.7143,4.4286,0.2732,25.5714,19.4286,0.7595,11.2857,32.0,43.2857,52.7272,64.3085,0.5258,0.475,28.4408,73.716,15.4505,8.6525,7.7874,102.6085,99.2175,3.391,1.5375,51.1923
2013,2012-11-14,MIN,8,91.0,21.625,16.0,7.625,7.5,17.75,77.0,33.5,0.4376,60.875,29.0,0.4789,16.125,4.5,0.2719,27.0,19.5,0.7321,12.25,32.25,44.5,53.0373,64.3345,0.516,0.4673,29.3669,74.3852,15.3786,8.4875,8.2544,101.1748,98.4695,2.7053,1.4924,49.9403
2013,2012-11-16,MIN,9,91.7778,21.3333,15.5556,7.4444,8.0,18.3333,77.2222,33.5556,0.4368,60.8889,28.7778,0.4749,16.3333,4.7778,0.2849,27.2222,19.8889,0.7389,12.1111,31.2222,43.3333,51.6416,63.3954,0.518,0.4681,28.8817,72.5091,14.9549,8.2736,8.7955,101.8425,100.41,1.4325,1.5025,49.9469
2013,2012-11-21,MIN,10,92.0,21.1,15.5,7.8,7.6,18.6,78.4,33.6,0.4313,60.9,28.3,0.4667,17.5,5.3,0.2922,27.0,19.5,0.729,12.6,30.9,43.5,51.2647,62.6441,0.5132,0.4652,29.2627,71.9248,14.7638,8.6135,8.3405,101.6333,101.0869,0.5464,1.4789,52.2856
2013,2012-11-23,MIN,11,92.2727,20.5455,15.3636,8.0,7.0909,18.8182,78.3636,33.4545,0.4294,60.8182,28.3636,0.4682,17.5455,5.0909,0.2807,27.9091,20.2727,0.7315,13.0,30.8182,43.8182,51.9452,61.2105,0.5123,0.4619,30.1149,72.962,14.597,8.8487,7.7859,102.0672,102.3851,-0.3179,1.4418,54.0258
2013,2012-11-24,MIN,12,91.6667,20.9167,15.0,8.0,6.75,19.25,79.0,33.4167,0.4256,60.6667,28.3333,0.4687,18.3333,5.0833,0.2728,27.1667,19.75,0.732,12.8333,30.5833,43.4167,51.3521,62.4228,0.5072,0.4578,29.5981,72.5729,14.2506,8.8588,7.4174,101.5038,102.823,-1.3192,1.5111,55.5843
2013,2012-11-27,MIN,13,92.0769,21.2308,15.1538,8.0,6.8462,19.0,79.3077,33.7692,0.4281,60.6923,28.6154,0.473,18.6154,5.1538,0.2728,26.4615,19.3846,0.7398,12.7692,31.2308,44.0,51.9112,62.6817,0.5092,0.4606,29.629,73.3733,14.3661,8.8328,7.5022,101.6423,102.2046,-0.5623,1.508,54.9285
2013,2012-11-28,MIN,14,92.2857,21.0,15.4286,7.7857,6.7857,19.4286,79.5,33.5714,0.4245,60.6429,28.3571,0.469,18.8571,5.2143,0.2728,27.0714,19.9286,0.742,13.3571,31.2143,44.5714,52.4725,62.3519,0.5077,0.4573,30.846,73.4045,14.5059,8.6018,7.4462,101.9808,102.9829,-1.0021,1.4679,52.8847
2013,2012-11-30,MIN,15,92.4667,20.6,15.4667,7.6667,6.7333,19.0,80.0,33.6,0.4222,61.1333,28.2,0.4632,18.8667,5.4,0.2827,27.0667,19.8667,0.7395,13.5333,31.8,45.3333,52.599,61.1363,0.5058,0.4559,30.9229,73.5423,14.4674,8.4459,7.3674,101.7942,102.0335,-0.2393,1.4326,51.8591
2013,2012-12-04,MIN,16,93.25,21.0625,15.5,7.5625,6.4375,18.9375,79.8125,34.0625,0.4291,60.5625,28.1875,0.4679,19.25,5.875,0.2975,26.4375,19.25,0.73,13.125,32.3125,45.4375,52.688,61.5836,0.5131,0.466,30.277,73.6629,14.5584,8.3246,7.0425,102.547,101.6194,0.9276,1.4524,50.9616
2013,2012-12-05,MIN,17,93.2941,20.9412,15.3529,7.7647,6.2353,18.9412,80.0588,34.2353,0.4298,60.8235,28.3529,0.4685,19.2353,5.8824,0.2986,26.6471,18.9412,0.7145,13.1176,32.0588,45.1765,52.393,60.9817,0.5113,0.4666,29.9666,74.174,14.3959,8.5026,6.8103,102.22,101.9539,0.2661,1.4529,52.9413
2013,2012-12-07,MIN,18,93.1667,20.7778,15.6667,8.0556,6.3333,18.8333,79.5,34.0,0.4297,60.2778,28.2222,0.4708,19.2222,5.7778,0.2937,27.1111,19.3889,0.7177,13.1111,32.5,45.6111,52.6147,60.9272,0.5125,0.4661,29.9813,74.4106,14.6926,8.7924,6.901,101.8766,100.5699,1.3067,1.4198,53.4392
2013,2012-12-12,MIN,19,93.9474,21.0,15.6316,8.2105,6.3158,19.0,79.8947,34.2105,0.4301,60.9474,28.6316,0.472,18.9474,5.5789,0.2857,27.6316,19.9474,0.7226,13.3158,32.2105,45.5263,52.5383,61.1831,0.5131,0.4651,30.3071,74.1379,14.5868,8.9206,6.8601,102.3168,100.9176,1.3991,1.4328,54.4863
2013,2012-12-14,MIN,20,94.9,21.4,15.5,8.25,6.15,18.65,80.3,34.85,0.4353,61.45,29.2,0.4765,18.85,5.65,0.292,27.1,19.55,0.7218,13.35,31.9,45.25,52.7685,61.209,0.517,0.4706,30.6836,74.3704,14.4567,8.9773,6.6847,103.5127,101.5692,1.9436,1.4727,55.2235
2013,2012-12-15,MIN,21,95.8095,21.7143,15.5238,8.5714,6.0952,18.619,80.9524,35.1429,0.4354,61.9048,29.4762,0.4773,19.0476,5.6667,0.2906,27.3333,19.8571,0.7261,13.5238,31.8571,45.381,52.824,61.5463,0.5175,0.4705,30.9449,74.3437,14.3823,9.2512,6.6002,103.9141,101.689,2.2251,1.4859,57.0581
2013,2012-12-17,MIN,22,95.6818,21.8636,15.5909,8.5,5.9091,18.4545,81.6364,35.3182,0.434,62.3182,29.5909,0.4761,19.3182,5.7273,0.2901,26.6364,19.3182,0.7234,13.5909,31.6818,45.2727,52.7223,61.6625,0.5148,0.4692,30.8752,74.7078,14.3819,9.1572,6.3935,103.5289,101.8248,1.7041,1.4852,56.3362
2013,2012-12-18,MIN,23,95.5217,21.6522,15.7826,8.3478,5.6957,18.5652,81.8261,35.3913,0.4339,62.6087,29.7391,0.4762,19.2174,5.6522,0.2877,26.3043,19.087,0.724,13.7826,31.8261,45.6087,53.4227,60.9792,0.5136,0.4685,31.7067,75.1712,14.5169,9.0059,6.1648,103.5688,102.4817,1.0871,1.4576,54.9738
2013,2012-12-20,MIN,24,95.6667,21.875,15.75,8.25,5.7083,18.5833,81.9167,35.4583,0.4341,62.6667,29.6667,0.4746,19.25,5.7917,0.2945,26.1667,18.9583,0.7228,13.7083,31.875,45.5833,53.3275,61.4789,0.5142,0.4696,31.522,75.1641,14.4848,8.8941,6.1714,103.6006,102.2954,1.3053,1.4719,54.3499
2013,2012-12-23,MIN,25,95.48,21.8,15.8,8.12,5.56,18.72,82.0,35.4,0.433,62.64,29.56,0.473,19.36,5.84,0.2954,25.84,18.84,0.7294,13.68,31.96,45.64,53.487,61.3727,0.5134,0.4687,31.4429,75.7364,14.5297,8.7545,6.011,103.39,102.2666,1.1234,1.4601,53.3524
2013,2012-12-26,MIN,26,95.0385,21.6538,15.7308,8.1923,5.5,18.4615,82.0769,35.2692,0.431,62.3846,29.3846,0.472,19.6923,5.8846,0.2937,25.5,18.6154,0.7308,13.6154,32.1923,45.8077,53.4124,61.1757,0.5113,0.4669,31.1211,76.0714,14.4814,8.827,5.9435,102.851,101.8936,0.9574,1.4534,54.0476
2013,2012-12-29,MIN,27,95.6296,21.8519,15.5185,7.963,5.4074,18.2963,82.3333,35.6296,0.4337,62.7037,29.7778,0.4754,19.6296,5.8519,0.2931,25.5185,18.5185,0.7265,13.5185,32.4815,46.0,53.3815,61.1322,0.5128,0.4694,30.8542,76.1588,14.2804,8.575,5.8358,103.1998,102.128,1.0718,1.4995,52.7866
2013,2013-01-02,MIN,28,95.2143,21.6786,15.3929,7.8929,5.6429,18.2857,82.3929,35.3929,0.4306,62.8571,29.6786,0.4728,19.5357,5.7143,0.2868,25.6786,18.7143,0.7291,13.6071,32.2143,45.8214,53.102,61.0425,0.5099,0.4653,30.8951,75.671,14.1629,8.508,6.1059,102.8639,102.7078,0.1562,1.4966,52.687
2013,2013-01-03,MIN,29,95.4138,21.6552,15.3793,7.6897,5.5517,18.2414,82.4138,35.4483,0.4311,63.0,29.7241,0.4724,19.4138,5.7241,0.2899,25.8276,18.7931,0.7281,13.7241,32.3103,46.0345,53.2413,60.8947,0.5105,0.4659,31.1324,75.6853,14.1396,8.2906,6.0093,103.1518,102.8491,0.3027,1.4932,51.33
2013,2013-01-05,MIN,30,95.4667,21.6667,15.3,7.6333,5.6333,18.0667,82.7,35.5333,0.4306,63.4,29.8333,0.4714,19.3,5.7,0.2906,25.5667,18.7,0.7335,13.9,32.3333,46.2333,53.3714,60.7947,0.5098,0.4652,31.4422,75.6625,14.0555,8.2372,6.1063,103.3187,103.212,0.1067,1.4999,51.1575
2013,2013-01-08,MIN,31,95.871,21.9032,15.129,7.6774,5.5484,18.0,82.8387,35.6774,0.4316,63.6774,29.9032,0.4705,19.1613,5.7742,0.2984,25.5806,18.7419,0.7346,13.871,32.2581,46.129,53.2441,61.1723,0.511,0.4665,31.3202,75.6411,13.8996,8.2863,6.0143,103.7633,103.4851,0.2782,1.545,52.4105
2013,2013-01-09,MIN,32,95.5,21.875,15.25,7.6875,5.5,18.0,82.5,35.5312,0.4316,63.5312,29.8438,0.4706,18.9688,5.6875,0.2963,25.5312,18.75,0.7364,13.7812,32.0938,45.875,53.1224,61.3776,0.511,0.4661,31.2008,75.5577,14.0498,8.3102,5.9677,103.4907,103.9991,-0.5084,1.5313,52.0884
2013,2013-01-11,MIN,33,95.3939,21.8182,15.2121,7.6667,5.4545,17.8485,82.0909,35.3939,0.4321,63.1515,29.7576,0.4724,18.9394,5.6364,0.2941,25.7576,18.9697,0.738,13.5455,31.8788,45.4242,52.7652,61.4727,0.5122,0.4664,30.7338,75.3156,14.0591,8.2987,5.9242,103.5137,104.4187,-0.905,1.5282,52.0251
2013,2013-01-13,MIN,34,95.1765,21.8529,15.2353,7.7941,5.4412,17.6176,82.2941,35.3235,0.4303,63.4412,29.7353,0.4702,18.8529,5.5882,0.2928,25.6765,18.9412,0.7393,13.5588,31.6471,45.2059,52.5931,61.7146,0.5102,0.4643,30.6534,75.3775,14.0544,8.4235,5.9037,103.1742,104.6059,-1.4317,1.5255,52.7009
2013,2013-01-14,MIN,35,95.2571,21.7714,15.2286,7.6857,5.3429,17.5429,82.3714,35.3143,0.4298,63.4857,29.7143,0.4695,18.8857,5.6,0.293,25.7714,19.0286,0.7399,13.7429,31.4857,45.2286,52.754,61.5023,0.5099,0.4638,30.9437,75.7,14.0329,8.3107,5.799,103.3594,105.2297,-1.8704,1.5181,51.957
2013,2013-01-17,MIN,36,94.75,21.6944,15.1944,7.7222,5.3333,17.5278,82.4167,35.1667,0.4277,63.5278,29.6111,0.4676,18.8889,5.5556,0.2907,25.6111,18.8611,0.7374,13.7222,31.3889,45.1111,52.5683,61.5532,0.5073,0.4615,30.8064,75.5915,14.0072,8.3539,5.7901,102.8323,105.0464,-2.2141,1.5137,52.2995
2013,2013-01-19,MIN,37,94.6757,21.4865,15.1892,7.6216,5.2973,17.5676,81.9189,35.027,0.4289,63.1622,29.5405,0.4695,18.7568,5.4865,0.2886,25.8919,19.1351,0.7392,13.5946,31.2973,44.8919,52.3975,61.1508,0.5091,0.4623,30.7585,75.0929,14.0561,8.257,5.7625,103.0178,104.7532,-1.7354,1.498,51.6067
2013,2013-01-21,MIN,38,94.7105,21.5526,15.3158,7.7368,5.3158,17.6579,81.7105,35.0526,0.4304,63.0789,29.5789,0.4708,18.6316,5.4737,0.2904,25.8947,19.1316,0.739,13.5,31.0,44.5,52.292,61.296,0.5105,0.4638,30.7009,75.0661,14.1854,8.3795,5.7808,103.0253,104.9416,-1.9162,1.4901,51.8276
2013,2013-01-23,MIN,39,94.4103,21.641,15.2564,7.7179,5.359,17.641,81.7436,35.1282,0.4311,63.2051,29.7179,0.4719,18.5385,5.4103,0.2881,25.3846,18.7436,0.7371,13.3077,31.0,44.3077,52.1082,61.4112,0.5099,0.4642,30.3295,74.9077,14.1596,8.3637,5.8316,102.7438,104.8384,-2.0946,1.5012,51.8794
2013,2013-01-25,MIN,40,94.575,21.775,15.3,7.725,5.275,17.7,81.9,35.225,0.4314,63.475,29.875,0.4723,18.425,5.35,0.2863,25.575,18.775,0.7338,13.525,30.875,44.4,52.2512,61.6067,0.5094,0.4641,30.6497,75.0663,14.1612,8.3604,5.7373,102.7735,105.1502,-2.3767,1.5034,51.7588
2013,2013-01-26,MIN,41,94.7317,21.8049,15.3415,7.7317,5.2439,17.8537,81.7805,35.2683,0.4326,63.3171,29.8049,0.4723,18.4634,5.4634,0.2915,25.5122,18.7317,0.734,13.3659,30.6829,44.0488,52.0529,61.6203,0.5111,0.466,30.3636,75.045,14.214,8.3668,5.7025,102.9219,105.2669,-2.345,1.4997,51.6442
2013,2013-01-30,MIN,42,94.619,21.7619,15.2857,7.7619,5.2143,18.0238,81.619,35.2143,0.4328,63.1429,29.7619,0.473,18.4762,5.4524,0.2908,25.5476,18.7381,0.7333,13.2381,30.6667,43.9048,51.9036,61.5961,0.5113,0.4662,30.1419,74.8455,14.1855,8.4047,5.6721,102.8423,105.2895,-2.4472,1.5007,52.0629
2013,2013-02-01,MIN,43,94.7442,21.7907,15.2326,7.7674,5.186,18.0233,81.7907,35.3488,0.4334,63.2326,29.7907,0.4727,18.5581,5.5581,0.2946,25.3721,18.4884,0.7265,13.1163,30.6977,43.814,51.6555,61.4682,0.5114,0.4674,29.8285,74.6237,14.1306,8.3991,5.6351,102.8241,105.4755,-2.6514,1.5069,52.2833
2013,2013-02-02,MIN,44,95.2045,21.9773,15.2955,7.8636,5.1818,18.2273,81.6818,35.5682,0.4368,63.2045,30.0227,0.4766,18.4773,5.5455,0.2955,25.4545,18.5227,0.7257,13.1591,30.6591,43.8182,51.8704,61.5864,0.5143,0.4708,30.1533,74.6621,14.1891,8.4998,5.6285,103.2818,105.1682,-1.8864,1.5105,52.6102
2013,2013-02-04,MIN,45,95.2667,22.0,15.2444,7.9778,5.1111,18.2667,81.7556,35.6667,0.4376,63.4,30.1778,0.4775,18.3556,5.4889,0.2941,25.3111,18.4444,0.7271,13.0889,30.4,43.4889,51.6655,61.4956,0.5146,0.4712,30.0252,74.5667,14.1454,8.6165,5.5505,103.2904,105.1819,-1.8915,1.5163,53.6633
2013,2013-02-06,MIN,46,95.2391,21.8696,15.2609,7.9565,5.1087,18.2826,81.7391,35.6087,0.4369,63.3913,30.0652,0.4757,18.3478,5.5435,0.2973,25.2609,18.4783,0.7302,13.0652,30.5435,43.6087,51.7259,61.2127,0.5146,0.4709,29.9396,74.7738,14.1626,8.5914,5.5456,103.2222,105.3042,-2.082,1.5051,53.4478
2013,2013-02-08,MIN,47,95.2128,21.8085,15.1489,7.9149,5.0426,18.2766,81.7021,35.6383,0.4375,63.4681,30.1915,0.477,18.234,5.4468,0.2926,25.2979,18.4894,0.7297,13.0426,30.5106,43.5532,51.6763,61.0029,0.5145,0.4708,29.8828,74.765,14.0701,8.5541,5.4761,103.3058,105.489,-2.1832,1.5135,53.5872
2013,2013-02-10,MIN,48,95.0625,21.8542,15.25,7.8958,4.9792,18.3125,81.4375,35.6042,0.4386,63.25,30.1875,0.4789,18.1875,5.4167,0.2917,25.2917,18.4375,0.7278,12.9792,30.3542,43.3333,51.5961,61.2026,0.5153,0.4719,29.8916,74.5384,14.1937,8.5437,5.41,103.2636,105.809,-2.5454,1.5069,53.2
2013,2013-02-11,MIN,49,95.1633,21.9184,15.3878,7.9388,5.0,18.2857,81.3061,35.6735,0.4403,63.2041,30.2041,0.4795,18.102,5.4694,0.2975,25.1224,18.3469,0.7297,12.9184,30.2653,43.1837,51.6397,61.2618,0.5171,0.4739,29.9193,74.5332,14.3337,8.5907,5.4324,103.3693,105.6856,-2.3164,1.4994,53.0419
2013,2013-02-13,MIN,50,95.12,21.84,15.28,7.94,4.96,18.3,81.38,35.54,0.4383,63.2,30.08,0.4775,18.18,5.46,0.2961,25.38,18.58,0.7309,12.94,30.36,43.3,51.5677,61.2779,0.5159,0.4719,29.8395,74.5009,14.2261,8.586,5.3864,103.2448,105.5984,-2.3536,1.5054,53.5811
2013,2013-02-20,MIN,51,95.098,21.8235,15.2941,7.9608,4.9608,18.3922,81.1569,35.3922,0.4376,63.0784,29.9412,0.4761,18.0784,5.451,0.2978,25.7451,18.8627,0.7313,12.8824,30.5686,43.451,51.6677,61.547,0.5161,0.4712,29.7571,74.6164,14.2449,8.608,5.3866,103.2088,105.3682,-2.1594,1.5016,53.6334
2013,2013-02-22,MIN,52,95.4038,21.9038,15.1923,8.0192,4.9615,18.4808,81.2308,35.5,0.4384,63.1731,30.0385,0.4768,18.0577,5.4615,0.2988,25.8077,18.9423,0.7325,12.8077,30.4231,43.2308,51.517,61.5829,0.5171,0.4721,29.597,74.6083,14.1494,8.6576,5.3808,103.3951,105.8259,-2.4308,1.5227,54.7174
2013,2013-02-24,MIN,53,95.4717,21.9245,15.2264,8.0943,4.9057,18.5283,81.3019,35.5283,0.4384,63.3774,30.1509,0.477,17.9245,5.3774,0.2949,25.9057,19.0377,0.7333,12.8302,30.3585,43.1887,51.4142,61.5938,0.5168,0.4715,29.5889,74.4431,14.1598,8.7258,5.3178,103.3548,105.759,-2.4042,1.5195,55.0168
2013,2013-02-26,MIN,54,95.2407,21.9074,15.2593,8.2037,4.9444,18.5,81.463,35.4444,0.4366,63.5185,30.0741,0.4749,17.9444,5.3704,0.2943,25.8889,18.9815,0.7316,12.8148,30.537,43.3519,51.3537,61.7077,0.5149,0.4696,29.4683,74.3873,14.1644,8.819,5.3467,102.9512,105.3291,-2.3779,1.5143,55.523
2013,2013-02-28,MIN,55,95.2182,21.9818,15.2182,8.2182,4.9636,18.5091,81.4545,35.4727,0.437,63.4545,30.0727,0.4754,18.0,5.4,0.295,25.6909,18.8727,0.734,12.6909,30.5091,43.2,51.1776,61.8634,0.5153,0.4702,29.1922,74.2902,14.1418,8.833,5.3657,102.8999,105.6607,-2.7608,1.5231,55.7723
2013,2013-03-02,MIN,56,95.1964,21.9286,15.0893,8.2143,4.9643,18.4821,81.5536,35.4464,0.4362,63.6607,30.125,0.4748,17.8929,5.3214,0.2913,25.875,18.9821,0.7333,12.7143,30.5536,43.2679,51.0866,61.7566,0.5142,0.4689,29.1517,74.1422,14.0182,8.8263,5.3643,102.8368,105.8314,-2.9946,1.5383,56.5621
2013,2013-03-04,MIN,57,94.9474,21.9474,15.1579,8.3158,4.9298,18.4737,81.6667,35.4035,0.4351,63.7368,30.0877,0.4737,17.9298,5.3158,0.2905,25.6842,18.8246,0.7321,12.7544,30.4386,43.193,50.9767,61.8959,0.5127,0.4677,29.1276,74.1173,14.0656,8.9276,5.3251,102.5149,105.7497,-3.2349,1.5325,56.8624
2013,2013-03-06,MIN,58,94.8103,21.8448,15.1379,8.3621,4.8621,18.3966,81.569,35.3276,0.4346,63.7069,30.0345,0.473,17.8621,5.2931,0.2905,25.7759,18.8621,0.7312,12.6897,30.3448,43.0345,50.8494,61.7186,0.5122,0.4672,28.9555,74.2299,14.056,8.9804,5.2521,102.382,105.4672,-3.0851,1.5258,57.2367
2013,2013-03-09,MIN,59,94.6949,21.8644,15.2712,8.3051,4.8983,18.4407,81.6102,35.322,0.4343,63.7458,30.0339,0.4727,17.8644,5.2881,0.2902,25.661,18.7627,0.7304,12.6441,30.339,42.9831,50.8044,61.7863,0.5116,0.4668,28.8254,74.3842,14.1557,8.9117,5.28,102.1175,105.5348,-3.4172,1.5169,56.6351
2013,2013-03-10,MIN,60,94.4,21.85,15.1667,8.2667,4.8833,18.4333,81.7167,35.2667,0.4331,63.85,30.0333,0.4719,17.8667,5.2333,0.2873,25.4667,18.6333,0.7313,12.5667,30.3667,42.9333,50.631,61.8503,0.5099,0.4653,28.6014,74.2792,14.0652,8.8717,5.2644,101.8081,105.5844,-3.7763,1.5305,56.8023
2013,2013-03-12,MIN,61,94.6066,21.9836,15.1803,8.2295,4.9836,18.4754,81.7213,35.4098,0.4348,63.8197,30.0656,0.4727,17.9016,5.3443,0.2924,25.3443,18.4426,0.7257,12.541,30.4918,43.0328,50.7138,61.9541,0.5113,0.4676,28.5619,74.4157,14.0823,8.8293,5.367,101.977,105.2791,-3.3021,1.5362,56.4858
2013,2013-03-13,MIN,62,94.5484,21.9355,15.129,8.1613,4.9677,18.5968,81.6935,35.4032,0.4349,63.7742,30.0484,0.4727,17.9194,5.3548,0.2928,25.2258,18.3871,0.7274,12.5,30.4194,42.9194,50.579,61.8304,0.5114,0.4678,28.4678,74.2383,14.0488,8.76,5.3535,101.9944,105.5355,-3.5411,1.5369,56.1124
2013,2013-03-15,MIN,63,94.6349,21.9841,15.0952,8.127,5.0,18.6984,81.6825,35.4603,0.4356,63.6667,30.0952,0.4744,18.0159,5.3651,0.2921,25.1429,18.3492,0.7286,12.4444,30.3651,42.8095,50.4904,61.8665,0.5121,0.4686,28.3643,74.1588,14.0266,8.7244,5.3893,102.1005,105.7234,-3.6229,1.5431,55.9543
2013,2013-03-17,MIN,64,94.6719,21.9219,15.1406,8.125,5.0781,18.7031,81.4062,35.4688,0.4376,63.4375,30.1094,0.4769,17.9688,5.3594,0.2927,25.1719,18.375,0.7288,12.3594,30.2031,42.5625,50.3219,61.6811,0.5141,0.4706,28.3117,73.7813,14.107,8.7334,5.4867,102.2665,105.7965,-3.53,1.5346,55.7745
2013,2013-03-18,MIN,65,94.4,21.8,15.0923,8.1077,5.0615,18.6,81.4769,35.3692,0.4361,63.4154,30.0,0.4752,18.0615,5.3692,0.2921,25.0615,18.2923,0.7287,12.3846,30.2154,42.6,50.2842,61.4748,0.5125,0.4691,28.2904,73.7818,14.0642,8.7211,5.472,102.0362,105.7735,-3.7373,1.5289,55.8139
2013,2013-03-21,MIN,66,94.4545,21.8788,15.0455,8.0909,5.0152,18.6667,81.7273,35.4545,0.4358,63.6515,30.1515,0.4757,18.0758,5.303,0.2884,24.9545,18.2424,0.7303,12.4545,30.1818,42.6364,50.3245,61.5412,0.5118,0.4684,28.3477,73.9896,14.0053,8.6994,5.4207,102.0357,105.7637,-3.728,1.5398,55.852
2013,2013-03-22,MIN,67,94.791,21.9701,15.0448,8.1194,5.0,18.6567,81.6866,35.5522,0.4372,63.7015,30.2985,0.4775,17.9851,5.2537,0.2866,25.1791,18.4328,0.7309,12.4179,30.3284,42.7463,50.3349,61.6177,0.5132,0.4696,28.2887,73.9327,13.9969,8.7181,5.3992,102.251,105.4628,-3.2118,1.5447,56.0135
2013,2013-03-24,MIN,68,94.8235,22.0441,15.0147,8.1176,4.9853,18.6618,81.6324,35.6029,0.4381,63.7353,30.3382,0.4779,17.8971,5.2647,0.2898,25.0882,18.3529,0.7302,12.3235,30.2647,42.5882,50.1549,61.7296,0.5139,0.4706,28.1049,73.6766,13.9835,8.7203,5.385,102.3281,105.6067,-3.2786,1.5525,56.0947
2013,2013-03-26,MIN,69,94.971,22.1014,15.029,8.1449,4.9565,18.5942,81.5942,35.6957,0.4395,63.5797,30.3043,0.4786,18.0145,5.3913,0.2934,24.8406,18.1884,0.7323,12.2609,30.3043,42.5652,50.1898,61.7322,0.5156,0.4728,28.0385,73.6958,14.0162,8.759,5.3565,102.5791,105.4304,-2.8513,1.5536,56.1875
2013,2013-03-27,MIN,70,95.2857,22.1143,15.0286,8.2429,4.9286,18.7,81.8143,35.8286,0.4398,63.8143,30.4429,0.4789,18.0,5.3857,0.2934,24.9143,18.2429,0.7324,12.3286,30.2714,42.6,50.1951,61.5804,0.5159,0.473,28.1336,73.643,13.9871,8.8373,5.3206,102.7003,105.5515,-2.8512,1.5533,56.8134
2013,2013-03-29,MIN,71,95.3662,22.0845,14.9718,8.2676,4.8732,18.662,81.831,35.8451,0.4399,63.8732,30.4648,0.4788,17.9577,5.3803,0.2939,24.9437,18.2958,0.7335,12.338,30.3099,42.6479,50.2328,61.4744,0.5161,0.473,28.1632,73.6621,13.9364,8.8681,5.2612,102.822,105.5089,-2.6868,1.557,57.2936
